VendorNumber__,OrderNumber__,ItemNumber__,Description__,OrderedAmount__,OrderedQuantity__,DeliveredAmount__,DeliveredQuantity__,InvoicedAmount__,InvoicedQuantity__,TaxCode__,CompanyCode__,UnitPrice__,PartNumber__,GLAccount__,CostCenter__,BudgetID__,TaxRate__
V00978,53365,1675,GST,.00,-1,.00,-1,0,0,,9,,1675,1287,,,
V00978,53365,1675,PST,.00,-1,.00,-1,0,0,,9,,1675,1291,,,
V00978,53366,26472,Fast Cure Primer "A" Qt,704.911,35,704.911,35,0,0,,9,,26472,110,,,.00
V00978,53366,26473,Fast Cure Primer "B" Gallon,2819.638,35,2819.638,35,0,0,,9,,26473,110,,,.00
V00978,53366,26601,XPM "A" 1 Gal Can,949.472,120,949.472,120,0,0,,9,,26601,110,,,.00
V00978,53366,26602,XPM "B" 1 Gal Can,2215.43,168,2215.43,168,0,0,,9,,26602,110,,,.00
V00978,53366,11994,Premium "A" Iso - 1 Gal Can,2205.842,244,2205.842,244,0,0,,9,,11994,110,,,.00
V00978,53366,11997,Premium "B" Black Resin 1 Gal Can,2205.842,213.25,2205.842,213.25,0,0,,9,,11997,110,,,.00
V00978,53366,26514,LINE-X XTRA Natural Base 1 Gal Can,943.044,80,943.044,80,0,0,,9,,26514,110,,,.00
V00978,53366,26516,LINE-X XTRA Hardner/Activator 1 Qt,418.92,10,418.92,10,0,0,,9,,26516,110,,,.00
V00978,53366,26513,Line-X XTRA Accelerator 1 Qt.,756.509,10,756.509,10,0,0,,9,,26513,110,,,.00
V00978,53366,26808,White Polyol Dispersion 5 Gal Pail,982.077,320,982.077,320,0,0,,9,,26808,110,,,.00
V00978,53366,26818,LT Gray Polyol Dispersion 5 Gal Pail,1473.12,480,1473.12,480,0,0,,9,,26818,110,,,.00
V00978,53366,26806,POP4342M Black Polyol Dispersion 5 Gal Pail,1275.165,480,1275.165,480,0,0,,9,,26806,110,,,.00
V00978,53366,10777,Pro-Line Wire Trim HD Case/10 Franchise,10626.389,1000,10626.389,1000,0,0,,9,,10777,110,,,.00
V00978,53366,2166,6" Cup Brush Heavy Duty,1129.006,108,1129.006,108,0,0,,9,,2166,110,,,.00
V00978,53366,27345,Spot Repair Kit 50ml Dual - BLACK,959.06,100,959.06,100,0,0,,9,,27345,110,,,.00
V00978,53366,12945,LINE-X ULTRA "A" ISO 5 Gal Pail,4411.677,470,4411.677,470,0,0,,9,,12945,110,,,.00
V00978,53366,12949,LINE-X ULTRA "B" Resin 5 Gal Pail,4411.677,440,4411.677,440,0,0,,9,,12949,110,,,.00
V00978,53366,3693,Brake Clean Case / 12 - Cans,479.534,240,479.534,240,0,0,,9,,3693,110,,,.00
V00978,53366,3128,Sprayover Bed Tags,316.493,600,316.493,600,0,0,,9,,3128,110,,,.00
V00978,53366,26440,Bonderite M-NT 5700 Wipes 50/pk,625.788,5,625.788,5,0,0,,9,,26440,110,,,.00
V00978,53366,3137,3 Bung Hole Lid,162.352,4,162.352,4,0,0,,9,,3137,110,,,.00
V00978,53366,26731,ASP Brown Pigment 1 Gal Can,273.076,24,273.076,24,0,0,,9,,26731,110,,,.00
V00978,53366,26720,ASP Tan Pigment 1/2 Gal Jug,88.807,6,88.807,6,0,0,,9,,26720,110,,,.00
V00978,53366,26724,ASP Red 1/2 Gal Jug,196.313,9,196.313,9,0,0,,9,,26724,110,,,.00
V00978,53366,26734,ASP Beige 1/2 Gal Jug,40.837,3,40.837,3,0,0,,9,,26734,110,,,.00
V00978,53366,26453,CU-970 A SIDE - 5 GALLON4 GALLONS OF CHEMICAL PER PAIL,172.321,10,172.321,10,0,0,,9,,26453,110,,,.00
V00978,53366,26454,CU-970 B side - 1 gallon,43.08,2,43.08,2,0,0,,9,,26454,110,,,.00
V00978,53366,1675,GST,.00,-1,.00,-1,0,0,,9,,1675,1287,,,
V00978,53366,1675,PST,.00,-1,.00,-1,0,0,,9,,1675,1291,,,
V00054,53367,26529,Desmodur N 39006 - TOTESDELIVER BEST POSSIBLE DATE,87742.53,14551,87742.53,14551,0,0,,2,,26529,110,,,
V00054,53367,13339,SHELF LIFE REQUIREMENT IS FOR ALL PRODUCTS SHIPPED TO HAVE A MINIMUM OF 75% SHELF LIFE REMAINING.  PRODUCTS WITH LESS THAN THIS MUST HAVE WRITTEN CONFIRMATION OF APPROVAL INCLUDING DATES AND LOT #'S OF PRODUCT PRIOR TO SHIPPING.,.00,1,.00,1,0,0,,2,,13339,1867,,,
V03198,53368,13108,LINEXVIN# 1HTKJPVM0KH885754Note/Req: J450001405,1211.40,1,1211.40,1,0,0,,2,,13108,1892,,,
V01494,53369,13108,2019 FORD Transit-250 Low Roof CV 129VIN #1FTYR1YG5KKA18095Factory Order #  N/AWeather Guard (Werner) 9010-3-01 Console;Floor Mount; 7 Inch Width x 20 Inch Height x20 Inch Depth; Lockable; White; Steel; WithStorage Tray and Electrical Pass-ThruGrommet,368.68,1,368.68,1,0,0,,2,,13108,1892,,,
V01494,53369,13108,Standard Shop Labor Rate,102.30,1,102.30,1,0,0,,2,,13108,1892,,,
V01494,53370,13108,2019 FORD Transit-250 Low Roof CV 129VIN #1FTYR1YG8KKA11397Factory Order #  N/AWeather Guard (Werner) 9010-3-01 Console;Floor Mount; 7 Inch Width x 20 Inch Height x20 Inch Depth; Lockable; White; Steel; WithStorage Tray and Electrical Pass-ThruGrommet,368.68,1,368.68,1,0,0,,2,,13108,1892,,,
V01494,53370,13108,Standard Shop Labor Rate,102.30,1,102.30,1,0,0,,2,,13108,1892,,,
V01494,53371,13108,2019 FORD Transit-250 Low Roof CV 129VIN #1FTYR1YM1KKA20500 Factory Order #  N/AWeather Guard (Werner) 9010-3-01 Console;Floor Mount; 7 Inch Width x 20 Inch Height x20 Inch Depth; Lockable; White; Steel; WithStorage Tray and Electrical Pass-ThruGrommet,368.68,1,368.68,1,0,0,,2,,13108,1892,,,
V01494,53371,13108,Standard Shop Labor Rate,102.30,1,102.30,1,0,0,,2,,13108,1892,,,
V01494,53372,13108,2019 FORD Transit-250 Low Roof CV 129VIN #1FTYR1YM9KKA30899Factory Order #  N/AWeather Guard (Werner) 9010-3-01 Console;Floor Mount; 7 Inch Width x 20 Inch Height x20 Inch Depth; Lockable; White; Steel; WithStorage Tray and Electrical Pass-ThruGrommet,368.68,1,368.68,1,0,0,,2,,13108,1892,,,
V01494,53372,13108,Standard Shop Labor Rate,102.30,1,102.30,1,0,0,,2,,13108,1892,,,
V03534,53373,13108,2020 CHEV Equinox AWDVIN # N/AFactory Order #  N/ABackup alarm with relay,88.35,1,88.35,1,0,0,,2,,13108,1892,,,
V03534,53373,13108,Labor to install graphics and readers,446.40,1,446.40,1,0,0,,2,,13108,1892,,,
V03105,53374,30510,UL XT 66 HP 1:1 COAT A DRUM 55 GALLONS,1116.28,946,1116.28,946,0,0,,19,,30510,110,,,
V03105,53374,30513,UL XT 66 HP 1:1 COAT B BLACK 55 GAL DRUM,1111.12,860,1111.12,860,0,0,,19,,30513,110,,,
V02641,53375,31086,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,39123.00,21735,0,0,,19,,31086,110,,,
V02641,53375,31087,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,35283.60,19602,0,0,,19,,31087,110,,,
V02458,53376,2645,80 Mesh Screens (10 Pack),24.00,10,24.00,10,0,0,,19,,2645,110,,,
V02458,53376,2641,Complete O-Ring  Kit,172.20,2,172.20,2,0,0,,19,,2641,110,,,
V02458,53376,2634,Side Seals With O-Ring  (2),52.44,4,52.44,4,0,0,,19,,2634,110,,,
V02458,53376,2825,AR3737 Mix Chamber,240.60,2,240.60,2,0,0,,19,,2825,110,,,
V02458,53376,2362,Stop Piston Lock 15B205,19.56,2,19.56,2,0,0,,19,,2362,110,,,
V02458,53377,25490,KITNOZZLEPRESSURE FEED .020,259.38,6,259.38,6,0,0,,19,,25490,110,,,
V03105,53378,19966,UL KG 8663 SIDE A OE (250 GALLON TOTE),21118.51,500,21118.51,500,0,0,,19,,19966,110,,,
V03105,53378,15724,UL KG 8663B-BLACK-OE  UN2735 AMINES LIQUID CORROSIVE N.O.S (Polyoxypropylenediamine) Class 8 PG III CORROSIVE,16818.40,500,16818.40,500,0,0,,19,,15724,110,,,
V03106,53379,30539,UL XT TG 2299 COAT A 55 GAL DRUM,1100.00,500,1100.00,500,0,0,,19,,30539,110,,,
V03106,53379,30540,UL XT TG 2299 COAT B-BLACK 55 GAL DRUM,2200.00,900,2200.00,900,0,0,,19,,30540,110,,,
V03311,53381,21586,BARREL BUNG WRENCH,719.80,20,719.80,20,0,0,,2,,21586,110,,,
V03105,53396,21486,UL KG 8663 COAT B CLEAR 1:1 5 GAL PAIL,2699.67,15,2699.67,15,0,0,,19,,21486,110,,,
V03105,53396,21164,PIGMENT : DESRERT SAND PREMIXED: YES ,133.20,3,133.20,3,0,0,,19,,21164,110,,,
V03198,53397,13108,LINEXVIN# 1HTKJPVKXKH406853Note/Req: J450001478,1211.40,1,1211.40,1,0,0,,2,,13108,1892,,,
V02458,53398,2668,Displacement Pump "A"  EXP1,1284.00,2,1284.00,2,0,0,,19,,2668,110,,,
V02458,53398,13470,KIT HOSE WHIP,315.60,2,315.60,2,0,0,,19,,13470,110,,,
V02458,53398,2825,AR3737 Mix Chamber,120.30,1,120.30,1,0,0,,19,,2825,110,,,
V02458,53398,12443,SENSORPRESSUREFLUIDOUTLET,792.00,2,792.00,2,0,0,,19,,12443,110,,,
V02458,53398,2768,Drain Valve Kit Iso,1449.60,8,1449.60,8,0,0,,19,,2768,110,,,
V02458,53398,2687,Kit Manifold Fluid,286.20,1,286.20,1,0,0,,19,,2687,110,,,
V02458,53398,13627,112793 PACKING O-RING,2.92,1,2.92,1,0,0,,19,,13627,110,,,
V02458,53398,12602,FITTING PLUG 3/8 MPT X.343,4.50,1,4.50,1,0,0,,19,,12602,110,,,
V02458,53398,11448,KITFLTROIL18-23 PSI BY PASS,27.60,1,27.60,1,0,0,,19,,11448,110,,,
V02458,53398,13743,15H304 FITTING PLUG HLLW HEX 9,44.16,8,44.16,8,0,0,,19,,13743,110,,,
V02458,53398,13133,PACKING O-RING,105.60,20,105.60,20,0,0,,19,,13133,110,,,
V02458,53398,13132,ADAPTER THERMOCOUPLE,192.75,5,192.75,5,0,0,,19,,13132,110,,,
V02458,53398,12925,KITGAUGEPRESSFLUID,51.90,1,51.90,1,0,0,,19,,12925,110,,,
V02458,53398,12265,KIT PISTON 80,517.20,2,517.20,2,0,0,,19,,12265,110,,,
V02458,53398,13366,KIT BURST DISC,189.00,2,189.00,2,0,0,,19,,13366,110,,,
V02458,53398,13932,24B621 KIT 1050  CENTER REBUILD,384.20,2,384.20,2,0,0,,19,,13932,110,,,
V02458,53398,2949,7554-06 O-Ring,43.20,40,43.20,40,0,0,,19,,2949,110,,,
V02458,53398,2950,7554-10 O-Ring,120.80,40,120.80,40,0,0,,19,,2950,110,,,
V02458,53398,12860,O-RING,37.80,30,37.80,30,0,0,,19,,12860,110,,,
V02458,53398,2287,Swivel Union 117634,102.60,15,102.60,15,0,0,,19,,2287,110,,,
V02458,53398,8946,Swivel Union,102.60,15,102.60,15,0,0,,19,,8946,110,,,
V02458,53398,2405,Displacement Pump Rebuild Kit,601.20,4,601.20,4,0,0,,19,,2405,110,,,
V02458,53398,2652,Pump Repair Kit 246421,601.20,4,601.20,4,0,0,,19,,2652,110,,,
V02458,53398,2269,Fitting  117502,139.20,8,139.20,8,0,0,,19,,2269,110,,,
V02458,53398,2879,18383-02 Ball,102.40,80,102.40,80,0,0,,19,,2879,110,,,
V02458,53398,2493,FILTER 20 MESH,513.80,20,513.80,20,0,0,,19,,2493,110,,,
V02458,53398,2612,Q KIT CARBIDE SEAT(1595/MARK V),198.80,2,198.80,2,0,0,,19,,2612,110,,,
V02458,53398,14126,289791 KIT AIR CAP SEALS,453.45,15,453.45,15,0,0,,19,,14126,110,,,
V03105,53399,30482,UL TK MH 863 COAT A 55 GALLON DRUM** PRIVATE LABEL ROCKHARD **,621.40,50,621.40,50,0,0,,19,,30482,110,,,
V03105,53399,30484,UL TK MH 863 SIDE B CLEAR** PRIVATE LABEL ROCKHARD **,618.64,50,618.64,50,0,0,,19,,30484,110,,,
V02458,53400,13946,24B855 COVER ASSY-PHANTOM,1162.80,3,1162.80,3,0,0,,19,,13946,110,,,
V02458,53400,2550,Coupling  205447,36.48,6,36.48,6,0,0,,19,,2550,110,,,
V02458,53400,2455,Sensor Pressure Fluid Outlet 16A093,2152.80,6,2152.80,6,0,0,,19,,2455,110,,,
V02458,53400,11625,Fluid Pressure Gauge,164.52,6,164.52,6,0,0,,19,,11625,110,,,
V02458,53400,2459,FilterValvecheck 16P010,1314.60,28,1314.60,28,0,0,,19,,2459,110,,,
V02458,53400,2937,23969-00 Spring,252.00,100,252.00,100,0,0,,19,,2937,110,,,
V02458,53400,2197,Gauge Press Fluid,270.00,6,270.00,6,0,0,,19,,2197,110,,,
V02641,53401,31086,UL MPL 55 TOTE COAT A 250 GAL,34776.00,19320,34776.00,19320,0,0,,19,,31086,110,,,
V02641,53401,31087,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,31363.20,17424,31363.20,17424,0,0,,19,,31087,110,,,
V03106,53402,30510,UL XT 66 HP 1:1 COAT A DRUM 55 GALLONS,1191.96,946,1191.96,946,0,0,,19,,30510,110,,,
V03106,53402,30513,UL XT 66 HP 1:1 COAT B BLACK 55 GAL DRUM,1179.92,860,1179.92,860,0,0,,19,,30513,110,,,
V03105,53405,11298,1 QUART STAINGUARD 8183 COAT A ,.00,1,.00,1,0,0,,19,,11298,1138,,,
V03105,53405,11298,1 QUART STAINGUARD 8183 COAT B DOLPHIN GREY ,.00,1,.00,1,0,0,,19,,11298,1138,,,
V03106,53406,30539,UL XT TG 2299 COAT A 55 GAL DRUM,1100.00,500,1100.00,500,0,0,,19,,30539,110,,,
V03106,53406,30540,UL XT TG 2299 COAT B-BLACK 55 GAL DRUM,2200.00,900,2200.00,900,0,0,,19,,30540,110,,,
V00978,53408,29651,LINE-X BEDLINER CONDITIONER (12 BOTTLES),3444.92,360,3444.92,360,0,0,,9,,29651,110,,,.00
V00978,53408,1675,GST,.00,-1,.00,-1,0,0,,9,,1675,1287,,,
V00978,53408,1675,PST,.00,-1,.00,-1,0,0,,9,,1675,1291,,,
V00951,53409,3166,Head Band Assembly,233.807,4,233.807,4,0,0,,9,,3166,110,,,-11.692
V00951,53409,11198,Freight Charge,24.089,1,24.089,1,0,0,,9,,11198,1767,,,-1.204
V00951,53409,1670,GST,12.865,-1,12.865,-1,0,0,,9,,1670,1287,,,
V00951,53409,1670,PST,.00,-1,.00,-1,0,0,,9,,1670,1291,,,
V03105,53411,31091,UL MPL 55 TOTE COAT A (250 GAL) - LABEL UL XT 66 COAT A,1.29,2415,1.29,2415,0,0,,19,,31091,110,,,
V03105,53411,31092,UL XT 66 TOTE COAT B BLACK (250 GAL),2770.42,2178,2770.42,2178,0,0,,19,,31092,110,,,
V03296,53412,11214,48" X 40"  B-GRADE PALLETS RECYCLED,575.00,100,575.00,100,0,0,,2,,11214,1083,,,
V03521,53413,25268,Deep Dyed Color Stable 36" 15%,101.76,1,101.76,1,0,0,,2,,25268,110,,,
V03521,53413,25261,Deep Dyed Color Stable 24" 5%CUT IN HALF 2-12",67.84,1,67.84,1,0,0,,2,,25261,110,,,
V03521,53413,25261,Deep Dyed Color Stable 24" 5%,271.36,4,271.36,4,0,0,,2,,25261,110,,,
V03521,53413,25267,Deep Dyed Color Stable 24" 15%,407.04,6,407.04,6,0,0,,2,,25267,110,,,
V03521,53413,25262,Deep Dyed Color Stable 36" 5%,101.76,1,101.76,1,0,0,,2,,25262,110,,,
V02314,53456,24635,PROPORTIONER XP1 10.2KW 230V 1PH,11629.417,1,11629.417,1,0,0,,12,,24635,3859,,,.00
V02314,53456,24570,HOSE HTD 3500PSI 3/8 W/SCFGRD,1458.591,1,1458.591,1,0,0,,12,,24570,3795,,,.00
V02314,53456,24547,HOSE HTD 10' 1/4ID 3500 PSI,509.907,1,509.907,1,0,0,,12,,24547,3772,,,.00
V02314,53456,24548,GUN AIR PURGEROUND 00,1423.793,1,1423.793,1,0,0,,12,,24548,3773,,,.00
V02314,53456,24667,KIT RPRAIR PURGE RD 000,108.937,1,108.937,1,0,0,,12,,24667,3891,,,.00
V02314,53456,24636,PUMP T1,1397.042,2,1397.042,2,0,0,,12,,24636,3860,,,.00
V02314,53456,24537,HOSE COUPLED 10 FT (MANGUERAS NEGRAS),162.731,2,162.731,2,0,0,,12,,24537,3762,,,.00
V02314,53456,24473,SWIVEL UNION,58.754,3,58.754,3,0,0,,12,,24473,3698,,,.00
V02314,53456,24578,KIT ACCY DESICCANT DRYER,114.926,1,114.926,1,0,0,,12,,24578,3803,,,.00
V02314,53456,24563,KIT SUPPLY AIR FEED PMP & GUN,258.341,1,258.341,1,0,0,,12,,24563,3788,,,.00
V02314,53456,24639,KIT FLUID TEMP SENSORCOUPLER,429.226,1,429.226,1,0,0,,12,,24639,3863,,,.00
V02314,53456,24541,CONTROLAIR MANIFOLD,383.799,1,383.799,1,0,0,,12,,24541,3766,,,.00
V02314,53456,24605,AGITATOR HIGH VISCOSITY,531.145,1,531.145,1,0,0,,12,,24605,3830,,,.00
V02314,53456,13222,VAT,.00,-1,.00,-1,0,0,,12,,13222,1912,,,
V02641,53417,31086,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,39123.00,21735,0,0,,19,,31086,110,,,
V02641,53417,31087,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,35283.60,19602,0,0,,19,,31087,110,,,
V03105,53418,30394,AG GEO 502 COAT A (55 GALLON DRUM)**LABEL AS TCS 380** ,1319.04,100,1319.04,100,0,0,,19,,30394,110,,,
V03105,53418,30402,AG GEO 502 COAT B TITAN GREEN**LABEL AS TCS 380** ,2400.00,100,2400.00,100,0,0,,19,,30402,110,,,
V03105,53418,17460,Freight Charge,856.19,1,856.19,1,0,0,,19,,17460,1767,,,
V02458,53419,21455,KITBOLTREPAIR,83.52,4,83.52,4,0,0,,19,,21455,110,,,
V02458,53419,14072,258784 KIT SPRING REPAIR,39.12,4,39.12,4,0,0,,19,,14072,110,,,
V02458,53419,14073,258785 KIT BALL CAGE REPAIR,234.60,4,234.60,4,0,0,,19,,14073,110,,,
V02458,53419,2788,Kit U-Cup Repair 120,426.00,2,426.00,2,0,0,,19,,2788,110,,,
V02458,53419,13980,24E556 KIT CROSSOVER 100-160 CASTING,141.00,2,141.00,2,0,0,,19,,13980,110,,,
V02458,53419,14081,258828 KIT THORAT CARTRIDGE RPR 120,508.80,2,508.80,2,0,0,,19,,14081,110,,,
V02458,53419,14080,258827 KIT THROAT RETAIN REPAIR 120,266.40,2,266.40,2,0,0,,19,,14080,110,,,
V02458,53419,14068,258773 KIT CYLINDER O-RING,16.80,2,16.80,2,0,0,,19,,14068,110,,,
V02458,53419,14078,258825 KIT CYLINDER REPAIR 120CC,1212.00,2,1212.00,2,0,0,,19,,14078,110,,,
V02458,53419,2789,Kitdisplace Rod Repair 120,879.60,2,879.60,2,0,0,,19,,2789,110,,,
V02458,53419,2787,Kitball And Seat Repair,334.80,2,334.80,2,0,0,,19,,2787,110,,,
V02458,53419,14071,258776 KIT INLET O-RING 16 PACK,41.76,2,41.76,2,0,0,,19,,14071,110,,,
V02458,53419,13770,15Y596 HOUSING ISO LUBE TELESCOPING,99.60,1,99.60,1,0,0,,19,,13770,110,,,
V02458,53419,31233,SWIVEL Z COMPLETE,163.45,1,163.45,1,0,0,,19,,31233,110,,,
V02458,53419,11257,PACKING O-RING,136.20,10,136.20,10,0,0,,19,,11257,110,,,
V02458,53419,11253,O-RINGVITON.038,66.60,5,66.60,5,0,0,,19,,11253,110,,,
V03249,53420,21992,Ford Rapture Board Sanded,2808.00,312,2808.00,312,0,0,,19,,21992,110,,,
V03249,53420,21992,Ford Rapture Board Sanded,4113.00,457,4113.00,457,0,0,,19,,21992,110,,,
V03249,53420,21534,5508 L Running Board Sprayed AG KG 9774 Black - 82215508-LTX,1950.00,60,1950.00,60,0,0,,19,,21534,110,,,
V03249,53420,12855,NOTE:  RETURNING RAW DAMAGED 32 QTY - 5508-R 31 QTY - 5508-L60 QTY - 5514-L,.00,1,.00,1,0,0,,19,,12855,1867,,,
V02195,53421,12523,BLUE STEEL OPEN TOP DRUM,1435.52,32,1435.52,32,0,0,,2,,12523,1083,,,
V00208,53422,2273,Coupler Line Air 1/4 Npt 117510,176.16,8,176.16,8,0,0,,2,,2273,110,,,
V00208,53422,2363,SHAFT SAFETY STOP,87.12,4,87.12,4,0,0,,2,,2363,110,,,
V00208,53422,2365,Air Cap,358.80,8,358.80,8,0,0,,2,,2365,110,,,
V00208,53422,2370,Valve Clean Off Air 15B223,99.84,8,99.84,8,0,0,,2,,2370,110,,,
V00208,53422,2432,1/4" Npt X 1/2" Npt Nipple 162449,271.20,16,271.20,16,0,0,,2,,2432,110,,,
V00208,53422,2503,Pin Strhdls 183210,51.52,4,51.52,4,0,0,,2,,2503,110,,,
V00208,53422,2557,Throat Seal Liquid 1 Gal,279.60,4,279.60,4,0,0,,2,,2557,110,,,
V00208,53422,26112,Fusion  Gun (01),6120.00,4,6120.00,4,0,0,,2,,26112,110,,,
V00208,53422,2640,O-Ring S #007 (6 Pack) 246354,400.50,10,400.50,10,0,0,,2,,2640,110,,,
V00208,53422,2644,60 Mesh Screens (10 Pack),240.00,100,240.00,100,0,0,,2,,2644,110,,,
V00208,53422,2647,KIT SCCY FRONT END SPARE,1626.00,2,1626.00,2,0,0,,2,,2647,110,,,
V00208,53422,2658,Kit 246624,181.44,12,181.44,12,0,0,,2,,2658,110,,,
V00208,53422,2673,Wet Cup Kit Exp2 246963,777.60,8,777.60,8,0,0,,2,,2673,110,,,
V00208,53422,2704,23974-07 Side Seal O-Ring Kit Pk/6,1356.00,50,1356.00,50,0,0,,2,,2704,110,,,
V00208,53422,2718,Fusion Grease (Tube 4Oz) 10 Pk,723.00,100,723.00,100,0,0,,2,,2718,110,,,
V00208,53422,2719,Quick Shot Grease Pk/10,424.50,100,424.50,100,0,0,,2,,2719,110,,,
V00208,53422,2724,14963-11 Kit,266.40,12,266.40,12,0,0,,2,,2724,110,,,
V00208,53422,11516,Low Viscosity Agitator,1270.50,2,1270.50,2,0,0,,2,,11516,110,,,
V00208,53422,2744,Kit Cable Electric,1084.80,4,1084.80,4,0,0,,2,,2744,110,,,
V00208,53422,11250,Manifold Reactor2,2076.00,5,2076.00,5,0,0,,2,,11250,110,,,
V00208,53422,13068,KITSPARE PARTSFUSION AP,1596.00,2,1596.00,2,0,0,,2,,13068,110,,,
V00208,53422,31237,KITFILTER SCREEN SUCTION HYD,108.30,5,108.30,5,0,0,,2,,31237,110,,,
V00208,53422,2792,Fluid Temp Sensor,1768.80,4,1768.80,4,0,0,,2,,2792,110,,,
V00208,53422,13476,HOSE SET HEATED 120V 50FT,1656.00,1,1656.00,1,0,0,,2,,13476,110,,,
V00208,53422,2826,AR4242 With Drills,1173.00,10,1173.00,10,0,0,,2,,2826,110,,,
V00208,53422,12009,PACKING O-RING 1.17 VIT,58.08,16,58.08,16,0,0,,2,,12009,110,,,
V00208,53422,2971,8212-12F Screw,70.32,24,70.32,24,0,0,,2,,2971,110,,,
V00208,53422,3020,23977-01  01 Mix Chamber Insert Kit,333.12,16,333.12,16,0,0,,2,,3020,110,,,
V00208,53422,26141,23950-01 P2 Spray Gun,7680.00,4,7680.00,4,0,0,,2,,26141,110,,,
V02195,53423,12523,BLUE STEEL OPEN TOP DRUM,1076.64,24,1076.64,24,0,0,,2,,12523,1083,,,
V02195,53424,12523,BLUE STEEL OPEN TOP DRUM,1076.64,24,1076.64,24,0,0,,2,,12523,1083,,,
V02195,53426,12522,TIGHT HEAD STEEL DRUM UNLINED FLAME RED 9RAL#3000 W/2" & 3/4" FITTINGS UN 1AA/A.2/250,1137.36,24,1137.36,24,0,0,,2,,12522,1083,,,
V03106,53427,30783,UL ABRM SIDE A 50 GALLON DRUM,152.51,490,152.51,490,0,0,,19,,30783,110,,,
V03106,53427,30784,UL ABRM SIDE B BLACK  50 GALLON DRUM,132.41,490,132.41,490,0,0,,19,,30784,110,,,
V02458,53430,31238,KIT TIP 020,64.74,3,64.74,3,0,0,,19,,31238,110,,,
V00660,53431,3693,Brake Clean Case / 12 - Cans,8828.00,4800,8828.00,4800,0,0,,2,,3693,110,,,
V00348,53432,12652,18" Roller Cover 1/4" Nap/Case 6,748.80,144,748.80,144,0,0,,2,,12652,110,,,
V00348,53432,12655,18" Roller Cover 3/8" Nap/Case 6,761.76,144,761.76,144,0,0,,2,,12655,110,,,
V00667,53433,12783,Pre-Fold Plastic Sheeting Advanced,14712.00,2400,14712.00,2400,0,0,,2,,12783,110,,,
V00667,53433,2159,PPS Large Lids & Liners (25),514.40,250,514.40,250,0,0,,2,,2159,110,,,
V03458,53468,24813,PROD. XS-100 A ISO 490 LBS/ 55 GALONES,37016.602,17640,37016.602,17640,0,0,,12,,24813,3974,,,.00
V03458,53468,24814,PROD.XS-100 B RESINA NEGRO 435 LBS / 55 GAL,32861.677,15660,32861.677,15660,0,0,,12,,24814,3975,,,.00
V03458,53468,13222,VAT,.00,-1,.00,-1,0,0,,12,,13222,1912,,,
V02195,53434,26604,XS-100 "A" In 55 Gal Drum,20797.56,17640,20797.56,17640,0,0,,2,,26604,110,,,
V02195,53434,26610,XS-BK100 "B" In 55 Gal Drum,20890.44,15660,20890.44,15660,0,0,,2,,26610,110,,,
V02195,53435,28860,XS-BK350 "B" In 55 Gal Drum,17347.80,8700,17347.80,8700,0,0,,2,,28860,110,,,
V02195,53435,26610,XS-BK100 "B" In 55 Gal Drum,11605.80,8700,11605.80,8700,0,0,,2,,26610,110,,,
V02195,53435,26605,XS-100 "B" Natural (55 Gal),4530.96,3480,4530.96,3480,0,0,,2,,26605,110,,,
V02195,53435,26607,XS-350 "A" 490LB Drum,6779.64,5880,6779.64,5880,0,0,,2,,26607,110,,,
V02195,53435,26604,XS-100 "A" In 55 Gal Drum,11554.20,9800,11554.20,9800,0,0,,2,,26604,110,,,
V02458,53436,2772,Order in Bulk by contract - Pump T1,819.00,1,819.00,1,0,0,,19,,2772,110,,,
V03198,53437,13108,LINE-X 132 SVCBODY -FLOOR SIDES BULKHEAD & TG MINUS TOPSVIN# 1FD0X5HT6KED67090Note/Req: J450001893,855.00,1,855.00,1,0,0,,2,,13108,1892,,,
V03198,53437,13108,LINE-X BOX - LINE-X TOP OF BOX ONLY,129.60,1,129.60,1,0,0,,2,,13108,1892,,,
V00760,53438,13108,2020 Chevrolet Silverado 1500 4X2 DC 6.6ft Box	VIN# 1GCRWEEDXLZ105465Install Tonneau CoverParts being shipped by ATG,190.00,1,190.00,1,0,0,,2,,13108,1892,,,
V03105,53440,30510,UL XT 66 HP 1:1 COAT A DRUM 55 GALLONS,4465.12,3784,4465.12,3784,0,0,,19,,30510,110,,,
V03105,53440,30513,UL XT 66 HP 1:1 COAT B BLACK 55 GAL DRUM,4444.48,3440,4444.48,3440,0,0,,19,,30513,110,,,
V02458,53441,2772,Order in Bulk by contract - Pump T1,1638.00,2,1638.00,2,0,0,,19,,2772,110,,,
V03106,53442,30510,UL XT 66 HP 1:1 COAT A DRUM 55 GALLONS,595.98,473,595.98,473,0,0,,19,,30510,110,,,
V03106,53442,30513,UL XT 66 HP 1:1 COAT B BLACK 55 GAL DRUM,589.96,430,589.96,430,0,0,,19,,30513,110,,,
V03105,53443,19966,UL KG 8663 SIDE A OE (250 GALLON TOTE),31677.77,750,31677.77,750,0,0,,19,,19966,110,,,
