VendorNumber__,OrderNumber__,ItemNumber__,Description__,OrderedAmount__,OrderedQuantity__,DeliveredAmount__,DeliveredQuantity__,InvoicedAmount__,InvoicedQuantity__,TaxCode__,CompanyCode__,UnitPrice__,PartNumber__,GLAccount__,CostCenter__,BudgetID__,TaxRate__,ItemCategory__,Location__,Customer__,CustomerId__
V02594,55652,9,2"  45 DEGREE FXF SS,188.64,12,188.64,12,0,0,,19,15.72,F-ELB-32F-32F-45D,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02594,55652,10,F-EL-32F-32F-SS Elbow 2"F X 2"F Stainless Steel,586.10,10,586.1,10,0,0,,19,58.61,F-ELB-32F-32F-SS,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02594,55652,11,2403-6-6 Hose Connector (Resin),4.30,10,0,0,0,0,,19,.43,F-2403-6M-6M,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02594,55652,12,2" MALE CAM X FNPT - ALUMINUM,88.90,10,0,0,0,0,,19,8.89,F-CAM-32M-32F-AL,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02594,55652,13,3/4" MNPT X  1/4" FNPT REDUCER,12.30,10,0,0,0,0,,19,1.23,F-5406-12M-4F-GLV,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02594,55652,14,1" MNPT HEX NIPPLE STEEL,50.86,20,0,0,0,0,,19,2.54294,F-5404-16-16,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02594,55652,15,Barb 1/2 X 1/2 MT,35.07,10,35.07,10,0,0,,19,3.507,F-BARB-8M-8M,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02594,55652,16,3/8" - 5/16" REDUCER,8.20,10,0,0,0,0,,19,.82,F-2406-5M-6F,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02594,55652,17,5504-4-4 1/4f x 1/4f 90,4.50,10,0,0,0,0,,19,.45,F-5504-4F-4F,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02594,55652,18,1404-4-6 FEMALE JIC #6 X 1/4" MNPT,4.50,10,0,0,0,0,,19,.45,F-1404-4M-6F,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02594,55652,19,1/4" DF-SERIES INDUSTRIAL INTERCHANGE (NIPPLE) MNPT,51.50,10,0,0,0,0,,19,5.15,F-CONN-4M,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02594,55652,20,2408-6 PlugResin,6.80,20,0,0,0,0,,19,.34,F-PLUG-6M-J,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02594,55652,21,5406-6-4 3/8 M  X  1/4 F REDUCER,9.00,15,0,0,0,0,,19,.60,F-5406-6M-4F,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02594,55652,22,Elbow 1"M X 1"F Stainless Steel 316 #150 Street 90 Deg Elbow,83.76,12,83.76,12,0,0,,19,6.98,F-ELB-16M-16F-SS,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V03978,55653,1,2020 Ram 2500 Crew CabVIN: 3C6UR5HJ7KG651455 & 3C6UR5HJ8KG629478Labor to install: Westin PROTRAXX 5” oval nerf bars McGard tailgate lock Weatherguard blackaluminum crossbed toolbox #127-52-02 Geotab telematics device graphics.,465.00,1,,,0,0,,2,465.00,National Account,1892,,,,National Accounts,Alabama : Huntsville-Distribution,,
V00870,55656,1,50' Heated Hose,1530.567,1,-1530.5673708,-1,0,0,,9,1530.5673708,G246679,110,,,-76.528,Equipment : Machine Parts : Misc Parts,,,
V00870,55656,2,Cover 15B211,354.493,4,-354.49347726,-4,0,0,,9,88.62336932,G15B211,110,,,-17.725,Equipment : Machine Parts : Misc Parts,,,
V00870,55656,3,KIT RESERVOIR,208.474,3,-208.47383154,-3,0,0,,9,69.49127718,G296731,110,,,-10.424,Equipment : Machine Parts : Misc Parts,,,
V00870,55656,4,FILTER 20 MESH,262.308,12,-262.307580444,-12,0,0,,9,21.85896504,G180199,110,,,-13.114,Equipment : Machine Parts : Misc Parts,,,
V00870,55656,5,Complete O-Ring  Kit,663.246,8,-663.24586068,-8,0,0,,9,82.90573259,G246355,110,,,-33.162,Equipment : Machine Parts : Misc Parts,,,
V00870,55656,6,Fitting  117509,13.37,2,-13.370473584,-2,0,0,,9,6.68523679,G117509,110,,,-.667,Equipment : Machine Parts : Misc Parts,,,
V00870,55656,7,AR4242 With Drills,452.133,4,-452.13311988,-4,0,0,,9,113.03327997,GAR4242,110,,,-22.607,Equipment : Machine Parts : Misc Parts,,,
V00870,55656,8,23974-07 Side Seal O-Ring Kit Pk/6,523.384,20,-523.3836699,-20,0,0,,9,26.1691835,G248128,110,,,-26.169,Equipment : Machine Parts : Misc Parts,,,
V00870,55656,9,GST,200.396,-1,,,0,0,,9,3.66515175,CA-GST only,1287,,,,,Alberta : Red Deer - Distribution,,
V00870,55656,10,PST,.00,-1,,,0,0,,9,.00,CA-GST only,1291,,,,,Alberta : Red Deer - Distribution,,
V03198,55657,1,LINE-X TANKS - COAT TANK PER QUOTEVIN # N/ANote: J450001701,264.83,1,,,0,0,,2,264.83,National Account,1892,,,,National Accounts,Alabama : Huntsville-Corporate,,
V02810,55659,1,SFE (only) Stainless Tip for Indy Dispense Gun (23005-K5),408.00,6,,,0,0,,19,68.00,SFE-23005-K5,110,,,,Equipment : Machine Parts : Misc Parts,,,
V02810,55659,2,SFE Stainless Body for Indy Dispense Gun (23046-00),385.00,5,,,0,0,,19,77.00,G23972-00,110,,,,Equipment : Machine Parts : Misc Parts,,,
V02810,55659,3,1/2" PARKER REGULATOR,68.00,1,,,0,0,,19,68.00,P-400122,110,,,,Equipment : Machine Parts : Misc Parts,,,
V03105,55661,1,UN2735 AMINES LIQUID CORROSIVE N.O.S (POLYOXYPROPYLENEDIAMINE) CLASS8 PGIII   POLYGLUE 94 SIDE A,2304.03,150,2304.03,150,0,0,,19,15.3602,C-DULPOLYGLUE94A,110,,,,Supplies : Other : Other Chemicals : Other Chemicals UL,Texas : UL Bedford - Distribution,LIGHTNING TECHNOLOGIES - Main Coating Line,U3556
V03105,55661,2,POLYGLUE 94 SIDE B CLEAR,.00,150,0,150,0,0,,19,.00,C-DULPOLYGLUE94B-CL,110,,,,Supplies : Other : Other Chemicals : Other Chemicals UL,Texas : UL Bedford - Distribution,LIGHTNING TECHNOLOGIES - Main Coating Line,U3556
V03105,55663,1,UL XT 66 HP 1:1 COAT B CLEAR DR,1098.09,866,1098.088,866,0,0,,19,1.268,C-DULXT66B-CL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,PORTOLITE PRODUCTS,U1962
V03105,55663,2,UL LP 23 LP 2:1 COAT B CLEAR DR,850.50,900,850.5,900,0,0,,19,.945,C-DULLP23B-CL,110,,,,Chemical : LP,Texas : UL Bedford - Distribution,PORTOLITE PRODUCTS,U1962
V02641,55665,1,UL MPL 55 TOTE COAT A 250 GAL,30429.00,16905,30429,16905,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS-SAN ANTONIO,U3054
V02641,55665,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,27442.80,15246,27442.8,15246,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS-SAN ANTONIO,U3054
V00319,55666,1,36" Green Masking Paper,5067.36,216,,,0,0,,2,23.46,GMP36,110,,,,Supplies : Other,Washington : Chehalis-Distribution,,
V03106,55669,1,UL XT 66 HP 1:1 COAT A DRUM 55 GALLONS,586.05,473,586.047,473,0,0,,19,1.239,C-DULXT66A,110,,,,Chemical : HP,California : UL Santa Fe Springs-Distributio,MAGIC CITY AUTO,U2804
V03106,55669,2,UL XT 66 HP 1:1 COAT B BLACK 55 GAL DRUM,583.94,430,583.94,430,0,0,,19,1.358,C-DULXT66B-BL,110,,,,Chemical : HP,California : UL Santa Fe Springs-Distributio,MAGIC CITY AUTO,U2804
V03106,55671,1,UL LP 23 LP 2:1 COAT A - 55 GALLON DRUM,782.50,500,782.5,500,0,0,,19,1.565,C-DULLP23A,110,,,,Chemical : LP,California : UL Santa Fe Springs-Distributio,ULTIMATE LININGS OF BUTTE,U1868
V03106,55671,2,UL LP 23 LP 2:1 COAT B BLACK DRUM,485.86,450,485.86000000000005,450,0,0,,19,1.07968889,C-DULLP23B-BL,110,,,,Chemical : LP,California : UL Santa Fe Springs-Distributio,ULTIMATE LININGS OF BUTTE,U1868
V04077,55673,1,Deep Dyed Color Stable 36" 5%,150.00,1,150,1,0,0,,2,150.00,T-LXFG-36-05,110,,,,Film : TINT,,,
V04077,55673,2,Deep Dyed Color Stable 24" 5%ROLL TO BE CUT INTO 2 -12" ROLLS,100.00,1,100,1,0,0,,2,100.00,T-LXFG-24-05,110,,,,Film : TINT,,,
V02308,55676,1, 	CHALLENGER LIFT: 4P14XFX (BLUE)Closed-Front 4-post with louvered ramps & 20 in. wide runways. 130.75 in overall width 273.25 in. overall XL extended length ,4416.13,1,,,0,0,,2,4416.13,LIFTS,110,,,,Equipment,Alabama : Off Site Inventory,LINE-X Of Southern Indiana,F0099
V02308,55676,2,Freight Charge,264.97,1,,,0,0,,2,264.97,Freight,1767,,,,Freight : Direct,,LINE-X Of Southern Indiana,F0099
V00302,55677,1,6" Cup Brush Heavy Duty,2354.40,216,,,0,0,,2,10.90,CUPBRUSH,110,,,,Supplies : Other,Alabama : Huntsville-Distribution,,
V02458,55678,1,KITMIX CHAMBERP2HW01,4200.00,20,,,0,0,,19,210.00,G17E465,110,,,,Equipment : Machine Parts : Misc Parts,,,
V03105,55679,1,UL MPL 55 TOTE COAT A (250 GAL) - LABEL UL XT 66 COAT A,2719.29,2415,2719.29,2415,0,0,,19,1.126,C-T20001,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,EZ LOADER,U3596
V03105,55679,2,UL XT 66 TOTE COAT B BLACK (250 GAL),2694.19,2178,2694.186,2178,0,0,,19,1.237,C-T20002,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,EZ LOADER,U3596
V03105,55679,3,NOTE:  **** PLEASE NOTE CUSTOMER PO# 118942 ON ALL PAPERWORK****,.00,1,,,0,0,,19,.00,NOTE- INVOICE ONLY,1867,,,,Supplies,,EZ LOADER,U3596
V02458,55680,1,24B546 KIT PIN,140.40,3,140.4,3,0,0,,19,46.80,G24B546,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL OffSite Inventory,GROUND EFFECTS WENTZVILLE,U2981
V02458,55680,2,KITMIX CHAMBERP2HW01,1260.00,6,0,0,0,0,,19,210.00,G17E465,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL OffSite Inventory,GROUND EFFECTS WENTZVILLE,U2981
V02641,55681,1,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,,,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS WAYNE,U3874
V02641,55681,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,,,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS WAYNE,U3874
V02641,55682,1,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,,,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND FX/FLINT,U2725
V02641,55682,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,,,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND FX/FLINT,U2725
V02641,55683,1,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,,,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND FX/FLINT,U2725
V02641,55683,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,,,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND FX/FLINT,U2725
V02641,55684,1,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,,,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND FX/FLINT,U2725
V02641,55684,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,,,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND FX/FLINT,U2725
V03105,55685,1,AG GEO 502COAT A 250 GALLON TOTE,16362.86,1500,,,0,0,,19,10.908576,C-TAGGEO502A,110,,,,Chemical : PurePoly,,,
V03105,55685,2,AG GEO 502 COAT B COVERT GREEN,12899.63,750,,,0,0,,19,17.1995,C-TAGGEO502B-CG,110,,,,Chemical : PurePoly,,,
V03105,55685,3,AG GEO 502 COAT B INDUSTRIAL TAN TOTE,12869.61,750,,,0,0,,19,17.15948,C-TAGGEO502B-IT,110,,,,Chemical : PurePoly,,,
V03105,55685,4,UL XT 66 HP 1:1 COAT A 5 GAL PAIL,1326.48,1128,,,0,0,,19,1.17595745,C-PULXT66A,110,,,,Chemical : HP,,,
V03105,55685,5,UL XT 66 HP 1:1 COAT B BLACK 5 GAL PAIL,1344.70,1032,,,0,0,,19,1.30300145,C-PULXT66B-BL,110,,,,Chemical : HP,,,
V03105,55685,6,UL LP 23 LP 2:1 COAT A - 55 GALLON DRUM,3130.00,2000,,,0,0,,19,1.565,C-DULLP23A,110,,,,Chemical : LP,,,
V03105,55685,7,UL LP 23 LP 2:1 COAT B CLEAR DR,1942.00,1800,,,0,0,,19,1.07888889,C-DULLP23B-CL,110,,,,Chemical : LP,,,
V03105,55685,8,UL LP 23 LP 2:1 COAT B BLACK DRUM,1943.44,1800,,,0,0,,19,1.07968889,C-DULLP23B-BL,110,,,,Chemical : LP,,,
V03105,55685,9,UL KG 8663 HP 1:1 COAT B BLK DR,7402.80,200,,,0,0,,19,37.014,C-DULKG8663B-BL,110,,,,Chemical : HP,,,
V03105,55685,10,DOLPHIN GREY PIGMENT (2 GALLONS NET),444.00,20,,,0,0,,19,22.20,CO-57053-2,110,,,,Pigments,,,
V03105,55685,11,AG XT 77 HP 1:1 COAT A DRUM 55 GALLONS,5569.70,4730,,,0,0,,19,1.17752643,C-DAGXT77A,110,,,,Chemical : HP,,,
V03105,55685,12,AG XT 77 COAT B BLACK 55 GAL DRUM,5563.40,4300,,,0,0,,19,1.29381395,C-DAGXT77B-BL,110,,,,Chemical : HP,,,
V01491,55686,1,LINE-X BUMPER STEP - TOP SURFACE OF REAR BUMPERVIN# 1FDUF4HTXKEF91042Note: 6010398,133.20,1,,,0,0,,2,133.20,National Account,1892,,,,National Accounts,Alabama : Huntsville-Corporate,,
V03618,55687,1,2020 CHEVROLET K2500 CREW CAB 6.75' bedVIN: 1GC1YNEY5LF211205Factory Order #: XKJRNHPace Edwards Power Bedlocker M-BLCA34A65,1795.50,1,,,0,0,,2,1795.50,National Account,1892,,,,National Accounts,Alabama : Huntsville-Distribution,,
V03106,55690,1,UL XT 66 HP 1:1 COAT A DRUM 55 GALLONS,1172.09,946,,,0,0,,19,1.239,C-DULXT66A,110,,,,Chemical : HP,California : UL Santa Fe Springs-Distributio,SIERRA TRUCK & VAN,U2569
V03106,55690,2,UL XT 66 HP 1:1 COAT B BLACK 55 GAL DRUM,1174.76,860,,,0,0,,19,1.366,C-DULXT66B-BL,110,,,,Chemical : HP,California : UL Santa Fe Springs-Distributio,SIERRA TRUCK & VAN,U2569
V02458,55693,1,FITTING HEX NIPPLE 3/4 NPT SS,203.25,5,203.25,5,0,0,,19,40.65,G123111,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,2,Sensor Assembly,877.20,2,877.2,2,0,0,,19,438.60,G258669,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,3,KITVALVEBALL1/2NPT,463.50,3,,,0,0,,19,154.50,G262660,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,4,MANIFOLDRELIEF,441.00,1,,,0,0,,19,441.00,G262577,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,5,AR5252 KIT RPR AIR PURGE ROUND 02,118.50,1,,,0,0,,19,118.50,GAR5252,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,6,KIT BURST DISC,193.80,2,,,0,0,,19,96.90,G247520,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,7,15Y596 HOUSING ISO LUBE TELESCOPING,205.20,2,205.2,2,0,0,,19,102.60,G15Y596,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,8,258785 KIT BALL CAGE REPAIR,117.30,2,117.3,2,0,0,,19,58.65,G258785,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,9,Kitball And Seat Repair,334.80,2,334.8,2,0,0,,19,167.40,G258783,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,10,Kitdisplace Rod Repair 120,879.60,2,879.6,2,0,0,,19,439.80,G258824,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,11,PACKING O-RING,35.40,10,,,0,0,,19,3.54,G117286,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,12,17P755 SST ISO SIDE BLOCK,2473.20,6,,,0,0,,19,412.20,G17P755,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,13,24Z770 PISTON AIR 1.375 PROBLER2 SST,429.60,4,,,0,0,,19,107.40,G24Z770,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,14,17P758 SST POLY SIDE BLOCK,2061.00,5,,,0,0,,19,412.20,G17P758,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,15,Fitting  158491,14.98,1,,,0,0,,19,14.98,G158491,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,16,FILTER AIR 1/2,150.00,1,,,0,0,,19,150.00,G15D795,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,17,LABEL SAFETY BURN - DROP SHIP,.00,4,,,0,0,,19,.00,G189285,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,18,COVER HEATER,178.50,1,,,0,0,,19,178.50,G16G918,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,19,FITTING TEE SERVICE,25.62,1,,,0,0,,19,25.62,G107128,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,20,SCREW MACH PNH,17.80,4,,,0,0,,19,4.45,G106084,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,21,SCREW MACH HEX-FLANGE HD,12.80,4,,,0,0,,19,3.20,G114182,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,22,LABEL CAUTION,.00,4,,,0,0,,19,.00,G189930,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,23,258707 RESERVOIR BOTTLE ASSY,222.60,2,,,0,0,,19,111.30,G258707,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,24,KitRepairSealst1Upper,220.50,6,,,0,0,,19,36.75,G247958,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,25,KITREPAIRSEALS T1,735.00,10,,,0,0,,19,73.50,G24X055,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,26,KIT RETAINERDISC,1362.00,20,,,0,0,,19,68.10,G296834,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,27,296830 KIT RETAINER REAR SEAL,405.00,10,,,0,0,,19,40.50,G296830,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55693,28,LABELSAFETYWARNINGPINCH,.00,1,,,0,0,,19,.00,G15H108,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02641,55694,1,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,,,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND FX/KC,U2350
V02641,55694,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,,,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND FX/KC,U2350
V02458,55697,1,KitRepairsleeve,2255.50,10,,,0,0,,19,225.55,G24C134,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55697,2,23958-00 Seal Kit P2,1980.00,200,,,0,0,,19,9.90,GC2494,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55697,3,Kit U-Cup Repair 120,1317.60,6,658.8,3,0,0,,19,219.60,G258823,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55697,4,KIT SEAL SCREW SCREEN,127.80,10,,,0,0,,19,12.78,G296693,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55697,5,CHECK VALVE INLET,193.92,8,,,0,0,,19,24.24,G118432,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,55697,6,PACKING O-RING,140.40,10,,,0,0,,19,14.04,GC20278,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V04077,55698,1,Deep Dyed Color Stable 36" 50%,150.00,1,,,0,0,,2,150.00,T-LXFG-36-50,110,,,,Film : TINT,,,
V04077,55698,2,Deep Dyed Color Stable 36" 35%,300.00,2,,,0,0,,2,150.00,T-LXFG-36-35,110,,,,Film : TINT,,,
V04077,55698,3,Deep Dyed Color Stable 36" 20%,150.00,1,,,0,0,,2,150.00,T-LXFG-36-20,110,,,,Film : TINT,,,
V04077,55698,4,Deep Dyed Color Stable 36" 5%,150.00,1,,,0,0,,2,150.00,T-LXFG-36-05,110,,,,Film : TINT,,,
V04077,55698,5,Nano-Ceramic IR 40" 70%,333.33,1,,,0,0,,2,333.33,T-LXFGIR-40-70,110,,,,Film : TINT,,,
V04077,55698,6,Nano-Ceramic IR 40" 35%,333.33,1,,,0,0,,2,333.33,T-LXFGIR-40-35,110,,,,Film : TINT,,,
V03105,55699,1,UL XT 66 HP 1:1 COAT B CLEAR DR,4420.06,3464,4420.064,3464,0,0,,19,1.276,C-DULXT66B-CL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,Sonoco Products Company,U3810
V03132,55700,1,DISP UNIT CARTRIDGE SHAKER,8100.00,10,,,0,0,,19,810.00,QL-SHAKER,110,,,,Equipment : Machine Parts : Misc Parts,,,
V02641,55701,1,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,39123,21735,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS/STERLING,U3755
V02641,55701,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,35283.6,19602,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS/STERLING,U3755
V02641,55702,1,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,39123,21735,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS/STERLING,U3755
V02641,55702,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,35283.6,19602,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS/STERLING,U3755
V02458,55703,1,KITMIX CHAMBERP2HW01,4200.00,20,,,0,0,,19,210.00,G17E465,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL OffSite Inventory,GROUND FX/FLINT,U2725
V03105,55704,1,UL XT 9500 A,.00,141,,,0,0,,19,.00,C-PULXT9500A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,Snap Tight Stucco Solutions,U4140
V00666,55706,1,CHEMEON TCP-HF,375.00,10,,,0,0,,2,37.50,TCPHFQ,110,,,,Chemical : Blended : Raw Material,,,
V02641,55707,1,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,,,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,Argus Corporation,U3847
V02641,55707,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,,,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,Argus Corporation,U3847
V02458,55709,1,G25M580 - SYSTEM A25 WHEELS/CC PW (01),40032.00,4,,,0,0,,19,10008.00,G25M580,110,,,,Equipment : Machine Parts : Misc Parts,,,
V03106,55710,1,UL XT 66 HP 1:1 COAT A DRUM 55 GALLONS,586.05,473,586.047,473,0,0,,19,1.239,C-DULXT66A,110,,,,Chemical : HP,California : UL Santa Fe Springs-Distributio,MAGIC CITY AUTO,U2804
V03106,55710,2,UL XT 66 HP 1:1 COAT B BLACK 55 GAL DRUM,587.38,430,587.38,430,0,0,,19,1.366,C-DULXT66B-BL,110,,,,Chemical : HP,California : UL Santa Fe Springs-Distributio,MAGIC CITY AUTO,U2804
V02458,55711,1,GUNGX-7A SLABJACKING (EXCLUSIVE TO SUPPORTWORKS),37560.00,12,,,0,0,,19,3130.00,G25E217,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL OffSite Inventory,SUPPORTWORKS SUPPLY INC,U3553
V03106,55712,1,UL XT 66 HP 1:1 COAT A DRUM 55 GALLONS,586.05,473,586.047,473,0,0,,19,1.239,C-DULXT66A,110,,,,Chemical : HP,California : UL Santa Fe Springs-Distributio,J&P Protective Coatings,U3807
V03106,55712,2,UL XT 66 HP 1:1 COAT B BLACK 55 GAL DRUM,587.38,430,587.38,430,0,0,,19,1.366,C-DULXT66B-BL,110,,,,Chemical : HP,California : UL Santa Fe Springs-Distributio,J&P Protective Coatings,U3807
V02641,55714,1,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,,,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Houston - Distribution,GROUND FX/DEARBORN,U2349
V02641,55714,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,35283.60,19602,,,0,0,,19,1.80,C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Houston - Distribution,GROUND FX/DEARBORN,U2349
V02641,55715,1,UL MPL 55 TOTE COAT A 250 GAL,39123.00,21735,,,0,0,,19,1.80,C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND FX/DEARBORN,U2349
